arrival_time,voting_duration,is_impatient,start_time,departure_time,has_voted
3.3186252179880733,18.893390538809864,False,3.3186252179880733,22.21201575679794,True
4.852938739273596,2.9551272457706945,False,4.852938739273596,7.808065985044291,True
5.360073079761189,29.265394236966994,False,5.360073079761189,34.625467316728184,True
9.963854558010052,12.80832520820892,False,9.963854558010052,22.772179766218972,True
10.539764119164643,19.888251713936413,False,10.539764119164643,30.428015833101057,True
10.96035958765459,5.013705832447016,False,10.96035958765459,15.974065420101606,True
12.280502751809172,14.767575514607278,False,15.974065420101606,30.741640934708883,True
13.83602931145901,6.149036977368934,True,None,None,False
13.92906435575942,4.583911051448504,False,22.21201575679794,26.795926808246442,True
14.810776887522678,0.08044772870302275,False,22.772179766218972,22.852627494921997,True
15.01946329748907,3.4871779082167462,False,22.852627494921997,26.339805403138744,True
17.45083050765053,11.520189709467909,False,26.339805403138744,37.859995112606654,True
19.162673609506147,2.813188940526326,False,26.795926808246442,29.60911574877277,True
19.403108657584106,3.9546983884769116,False,29.60911574877277,33.56381413724968,True
19.80557085418472,0.8459798562575017,False,30.428015833101057,31.273995689358557,True
20.822773561337005,10.250073796223989,False,30.741640934708883,40.99171473093287,True
22.530489366745506,40.70726381977998,False,31.273995689358557,71.98125950913854,True
25.66182248344286,0.6520471200463122,False,33.56381413724968,34.21586125729599,True
28.07019128896729,7.415541218992734,True,None,None,False
28.31642015164067,22.659212824701854,False,34.21586125729599,56.875074081997845,True
31.639426551682703,14.275539537212518,True,34.625467316728184,48.9010068539407,True
34.189406109052115,21.214162573339838,True,37.859995112606654,59.07415768594649,True
35.7876850292746,2.727594714835227,False,40.99171473093287,43.7193094457681,True
37.391451063994296,17.281722274977813,True,None,None,False
39.88352153836861,8.527699863170414,False,43.7193094457681,52.24700930893851,True
40.436829009453035,1.9241947650860154,True,None,None,False
40.814143867905216,0.8279851109342187,False,48.9010068539407,49.72899196487492,True
41.25678512654718,4.403052344611403,False,49.72899196487492,54.132044309486325,True
41.956082818715494,19.15968770670691,True,None,None,False
43.052841523663645,1.5737437980985736,False,52.24700930893851,53.820753107037085,True
44.10870972800936,10.831331393496024,False,53.820753107037085,64.6520845005331,True
44.4577650735726,5.213442590570809,False,54.132044309486325,59.34548690005713,True
47.756328085864304,3.232844537404394,False,56.875074081997845,60.10791861940224,True
47.865147677741014,17.26410763174885,True,None,None,False
48.623264749194156,4.5361049488796965,False,59.07415768594649,63.610262634826185,True
48.9922598698164,5.881861282466752,False,59.34548690005713,65.22734818252388,True
49.29647507928687,5.186782208614065,False,60.10791861940224,65.2947008280163,True
49.86698910441362,11.96301395216517,False,63.610262634826185,75.57327658699135,True
49.88322168071828,24.281374456196104,False,64.6520845005331,88.93345895672921,True
50.12254571154329,20.327785429087943,False,65.22734818252388,85.55513361161182,True
50.48317816252878,9.698967103579742,False,65.2947008280163,74.99366793159605,True
50.78733664059999,4.945753315424328,False,71.98125950913854,76.92701282456287,True
50.84808835061117,0.604210419141862,False,74.99366793159605,75.59787835073791,True
54.8794001497496,1.7728923760418072,False,75.57327658699135,77.34616896303316,True
55.708336494984735,20.75045058007325,False,75.59787835073791,96.34832893081116,True
55.95688704648343,12.33889664320199,False,76.92701282456287,89.26590946776486,True
56.03682788208942,1.1374265127709189,False,77.34616896303316,78.48359547580408,True
56.81791755023825,7.493974111211171,False,78.48359547580408,85.97756958701525,True
61.08140787794824,14.385204235360726,False,85.55513361161182,99.94033784697255,True
61.21415527635222,2.8346271374168617,False,85.97756958701525,88.81219672443211,True
