arrival_time,voting_duration,is_impatient,start_time,departure_time,has_voted
3.3186252179880733,18.893390538809864,False,3.3186252179880733,22.21201575679794,True
4.852938739273596,2.9551272457706945,False,22.21201575679794,25.167143002568633,True
5.360073079761189,29.265394236966994,False,25.167143002568633,54.43253723953563,True
9.963854558010052,12.80832520820892,False,54.43253723953563,67.24086244774455,True
10.539764119164643,19.888251713936413,False,67.24086244774455,87.12911416168096,True
10.96035958765459,5.013705832447016,False,87.12911416168096,92.14281999412798,True
12.280502751809172,14.767575514607278,False,92.14281999412798,106.91039550873525,True
13.83602931145901,6.149036977368934,True,None,None,False
13.92906435575942,4.583911051448504,False,106.91039550873525,111.49430656018376,True
14.810776887522678,0.08044772870302275,False,111.49430656018376,111.57475428888678,True
15.01946329748907,3.4871779082167462,False,111.57475428888678,115.06193219710353,True
17.45083050765053,11.520189709467909,False,115.06193219710353,126.58212190657144,True
19.162673609506147,2.813188940526326,False,126.58212190657144,129.39531084709776,True
19.403108657584106,3.9546983884769116,False,129.39531084709776,133.35000923557467,True
19.80557085418472,0.8459798562575017,False,133.35000923557467,134.1959890918322,True
20.822773561337005,10.250073796223989,False,134.1959890918322,144.4460628880562,True
22.530489366745506,40.70726381977998,False,144.4460628880562,185.1533267078362,True
25.66182248344286,0.6520471200463122,False,185.1533267078362,185.8053738278825,True
28.07019128896729,7.415541218992734,True,None,None,False
28.31642015164067,22.659212824701854,False,185.8053738278825,208.46458665258436,True
31.639426551682703,14.275539537212518,True,None,None,False
34.189406109052115,21.214162573339838,True,None,None,False
35.7876850292746,2.727594714835227,False,208.46458665258436,211.19218136741958,True
37.391451063994296,17.281722274977813,True,None,None,False
39.88352153836861,8.527699863170414,False,211.19218136741958,219.71988123059,True
40.436829009453035,1.9241947650860154,True,None,None,False
40.814143867905216,0.8279851109342187,False,219.71988123059,220.5478663415242,True
41.25678512654718,4.403052344611403,False,220.5478663415242,224.95091868613562,True
41.956082818715494,19.15968770670691,True,None,None,False
43.052841523663645,1.5737437980985736,False,224.95091868613562,226.5246624842342,True
44.10870972800936,10.831331393496024,False,226.5246624842342,237.3559938777302,True
44.4577650735726,5.213442590570809,False,237.3559938777302,242.56943646830103,True
47.756328085864304,3.232844537404394,False,242.56943646830103,245.80228100570542,True
47.865147677741014,17.26410763174885,True,None,None,False
48.623264749194156,4.5361049488796965,False,245.80228100570542,250.33838595458514,True
48.9922598698164,5.881861282466752,False,250.33838595458514,256.22024723705186,True
49.29647507928687,5.186782208614065,False,256.22024723705186,261.40702944566596,True
49.86698910441362,11.96301395216517,False,261.40702944566596,273.3700433978311,True
49.88322168071828,24.281374456196104,False,273.3700433978311,297.6514178540272,True
50.12254571154329,20.327785429087943,False,297.6514178540272,317.97920328311517,True
50.48317816252878,9.698967103579742,False,317.97920328311517,327.6781703866949,True
50.78733664059999,4.945753315424328,False,327.6781703866949,332.6239237021192,True
50.84808835061117,0.604210419141862,False,332.6239237021192,333.22813412126106,True
54.8794001497496,1.7728923760418072,False,333.22813412126106,335.00102649730286,True
55.708336494984735,20.75045058007325,False,335.00102649730286,355.7514770773761,True
55.95688704648343,12.33889664320199,False,355.7514770773761,368.09037372057804,True
56.03682788208942,1.1374265127709189,False,368.09037372057804,369.22780023334894,True
56.81791755023825,7.493974111211171,False,369.22780023334894,376.7217743445601,True
61.08140787794824,14.385204235360726,False,376.7217743445601,391.10697857992085,True
61.21415527635222,2.8346271374168617,False,391.10697857992085,393.9416057173377,True
63.55530001066461,2.5674219134693956,False,393.9416057173377,396.5090276308071,True
67.01874421703059,11.144863668265902,False,396.5090276308071,407.653891299073,True
67.56604393362262,0.07105960616752101,False,407.653891299073,407.7249509052405,True
68.5660193794063,16.647417648777108,False,407.7249509052405,424.3723685540176,True
75.79917444957474,2.6393682714531828,False,424.3723685540176,427.0117368254708,True
78.53544329424335,16.368376187240255,False,427.0117368254708,443.38011301271104,True
78.98203481001357,9.097833620285872,False,443.38011301271104,452.4779466329969,True
79.35878801646915,17.550830880967823,False,452.4779466329969,470.02877751396477,True
79.76246027954153,5.241884515850181,False,470.02877751396477,475.27066202981496,True
81.11136327147021,10.190875178792552,False,475.27066202981496,485.4615372086075,True
82.18238573738597,10.220455798755552,False,485.4615372086075,495.6819930073631,True
84.33799736523788,6.689231108045613,False,495.6819930073631,502.37122411540867,True
86.66154213108027,27.833594935175356,True,None,None,False
90.53344347886397,8.24984467913815,False,502.37122411540867,510.62106879454683,True
91.52492933315004,9.597342837165058,False,510.62106879454683,520.2184116317119,True
94.62102574445888,8.324319614097043,True,None,None,False
95.9113492623674,9.79121684782255,False,520.2184116317119,530.0096284795344,True
97.07061942421416,2.4837577615687847,False,530.0096284795344,532.4933862411032,True
97.39551194101679,7.6819863446746135,False,532.4933862411032,540.1753725857778,True
97.53126801904664,6.651523728603169,False,540.1753725857778,546.826896314381,True
99.65913954067487,0.2775354757033488,False,546.826896314381,547.1044317900843,True
101.84990529672429,3.29491367647102,True,None,None,False
104.39924868989651,10.34137616589204,False,547.1044317900843,557.4458079559763,True
105.92171243053063,12.305480836935141,False,557.4458079559763,569.7512887929114,True
106.58903645355242,44.191231668760494,False,569.7512887929114,613.9425204616718,True
108.0382680017174,29.820538642265213,False,613.9425204616718,643.763059103937,True
108.29764940969035,0.5510105367869265,False,643.763059103937,644.314069640724,True
109.20706933098327,4.418711036115354,False,644.314069640724,648.7327806768394,True
111.51060460831278,4.69014299460619,False,648.7327806768394,653.4229236714456,True
111.68278875520201,5.710410392187278,True,None,None,False
116.92948016897235,4.636957349112057,False,653.4229236714456,658.0598810205577,True
117.8762665960846,34.23743604619118,False,658.0598810205577,692.2973170667489,True
119.38755174963775,8.403698769958336,False,692.2973170667489,700.7010158367071,True
120.28911920816243,20.140584485505855,False,700.7010158367071,720.841600322213,True
120.57911451465472,16.0056368868348,False,720.841600322213,736.8472372090479,True
120.60147820752265,1.1121501812213312,True,None,None,False
120.6361956246769,8.956640113216668,False,736.8472372090479,745.8038773222645,True
121.077462096197,2.1021393350463553,False,745.8038773222645,747.9060166573108,True
123.55263785485712,1.4610569160145654,False,747.9060166573108,749.3670735733253,True
123.88329200914444,34.83562461716022,False,749.3670735733253,784.2026981904855,True
124.27191443841062,14.876261343071159,True,None,None,False
124.75393047343194,17.90548480680343,False,784.2026981904855,802.108182997289,True
